ti_id	ti_d	ti_my	ti_y	ti_f	a1_	a1_name	a1_country	a1_knowngroup	a1_ethnic	a1_religion1	a1_religion2	a1_type1	a1_type2	a1_type3	a2_	a2_name	a2_country	a2_knowngroup	a2_ethnic	a2_religion1	a2_religion2	a2_type1	a2_type2	a2_type3	ac_isrootevent	ac_event	ac_eventbase	ac_eventroot	ac_quadclass	ac_goldsteinscale	ac_nummentions	ac_numsources	ac_numarticles	ac_avgtone	a1_geo_type	a1_geo_fullname	a1_geo_country	a1_geo_adm1	a1_geo_lat	a1_geo_long	a1_geo_featureid	a2_geo_type	a2_geo_fullname	a2_geo_country	a2_geo_adm1	a2_geo_lat	a2_geo_long	a2_geo_featureid	ac_geo_type	ac_geo_fullname	ac_geo_country	ac_geo_adm1	ac_geo_lat	ac_geo_long	ac_geo_featureid	da_dateadded	da_sourceurl
295977785	2014-05-04 00:00:00	201405	2014	2014.3397	CHNEDU	CHINA	CHN					EDU			CHN	CHINA	CHN								1	42	42	4	1	1.9	24	5	24	6.1093907894	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.womenofchina.cn/html/womenofchina/report/172687-1.htm
295977786	2014-05-04 00:00:00	201405	2014	2014.3397	CHNEDU	CHINA	CHN					EDU			CHNGOV	WEN JIABAO	CHN					GOV			0	42	42	4	1	1.9	8	1	8	5.82403965304	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20140504	http://www.ecns.cn/2014/05-05/112270.shtml
295977787	2014-05-04 00:00:00	201405	2014	2014.3397	CHNEDU	CHINA	CHN					EDU			CHNGOV	XI JINPING	CHN					GOV			1	43	43	4	1	2.8	8	1	8	5.82403965304	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.ecns.cn/2014/05-05/112270.shtml
295977791	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINA	CHN					ELI			CHN	CHINA	CHN								0	20	20	2	1	3.0	4	1	4	6.66666666667	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.theepochtimes.com/n3/657668-falun-dafa-day-in-canada-harper-mps-send-greetings/?sidebar=todaysheadline&c=zsqNzTAj2KoCV8Umpp3cOgS4DMzS2rXjKCBKgIA5Hqs&mkt=en-us
295977792	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINA	CHN					ELI			CHN	CHINESE	CHN								1	42	42	4	1	1.9	2	1	2	8.78661087866	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Macau	MC	MC	22.1667	113.55	MC	20140504	http://www.meniscuszine.com/articles/2014050429694/on-the-red-carpet-carina-lau-2014-asian-film-awards/
295977793	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINA	CHN					ELI			CHN	CHINESE	CHN								1	42	42	4	1	1.9	1	1	1	8.78661087866	1	China	CH	CH	35.0	105.0	CH	1	Macau	MC	MC	22.1667	113.55	MC	1	Macau	MC	MC	22.1667	113.55	MC	20140504	http://www.meniscuszine.com/articles/2014050429694/on-the-red-carpet-carina-lau-2014-asian-film-awards/
295977794	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINESE	CHN					ELI			CHNGOV	TANG JIAXUAN	CHN					GOV			1	46	46	4	1	7.0	27	7	27	3.23580726906	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.globalpost.com/dispatch/news/afp/140504/japan-delegation-leaves-beijing-mend-ties-china-0
295977795	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINESE	CHN					ELI			CHNLEG	CHINA	CHN					LEG			1	10	10	1	1	0.0	3	1	3	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Yasukuni, Hokkaido, Japan	JA	JA12	43.9894	143.537	-248436	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977796	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINESE	CHN					ELI			CHNLEG	CHINA	CHN					LEG			1	26	26	2	1	4.0	3	1	3	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Yasukuni, Hokkaido, Japan	JA	JA12	43.9894	143.537	-248436	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977797	2014-05-04 00:00:00	201405	2014	2014.3397	CHNELI	CHINESE	CHN					ELI			CHNLEG	CHINA	CHN					LEG			1	46	46	4	1	7.0	3	1	3	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Yasukuni, Hokkaido, Japan	JA	JA12	43.9894	143.537	-248436	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977851	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHN	CHINA	CHN								1	10	10	1	1	0.0	23	2	23	3.59525503424	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://english.cntv.cn/2014/05/04/VIDE1399177321160408.shtml
295977852	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	10	10	1	1	0.0	1	1	1	2.734375	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140504	http://asiantribune.com/node/79373
295977853	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	TANG JIAXUAN	CHN					GOV			CHN	BEIJING	CHN								1	13	13	1	1	0.4	3	1	3	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977854	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	TANG JIAXUAN	CHN					GOV			CHN	BEIJING	CHN								1	13	13	1	1	0.4	2	1	2	2.62529832936	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977855	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	15	15	1	1	0.0	40	5	40	2.75790319064	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.nanaimodailynews.com/business/china-s-premier-heads-to-africa-acknowledges-growing-pains-in-their-co-operation-1.1020554
295977856	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	15	15	1	1	0.0	30	1	30	1.65745856354	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Germany	GM	GM	51.0	9.0	GM	20140504	http://www.journalgazette.net/article/20140504/BIZ/305049964/-1/BIZ09/RK=0
295977857	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								1	36	36	3	1	4.0	32	2	32	2.16694061782	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.malaysia-chronicle.com/index.php?option=com_k2&view=item&id=275682:cabinet-reshuffle-this-week?&Itemid=2/RK=0
295977858	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	40	40	4	1	1.0	1	1	1	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977859	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	40	40	4	1	1.0	1	1	1	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977860	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	BEIJING	CHN					GOV			CHN	CHINESE	CHN								0	40	40	4	1	1.0	2	1	2	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977861	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	42	42	4	1	1.9	2	1	2	3.14685314685	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.nation.co.ke/news/Uhuru-Li-visit-to-boost-growth/-/1056/2303844/-/110q1edz/-/index.html
295977862	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	42	42	4	1	1.9	1	1	1	2.23463687151	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	4.84597	31.6012	-7975	1	China	CH	CH	35.0	105.0	CH	1	Kenya	KE	KE	1.0	38.0	KE	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977863	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								1	42	42	4	1	1.9	12	2	12	2.92767290161	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://english.cntv.cn/2014/05/05/VIDE1399243922496401.shtml
295977864	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	42	42	4	1	1.9	1	1	1	2.23463687151	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Kenya	KE	KE	1.0	38.0	KE	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977865	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	BEIJING	CHN								1	42	42	4	1	1.9	10	1	10	3.08788598575	1	Nigeria	NI	NI	10.0	8.0	NI	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Nigeria	NI	NI	10.0	8.0	NI	20140504	http://newsinfo.inquirer.net/599495/china-admits-growing-pains-in-africa-relations
295977866	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	43	43	4	1	2.8	2	2	2	2.39349065569	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38.0	-97.0	US	20140504	http://jamaica-gleaner.com/gleaner/20140504/business/business6.html
295977867	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	43	43	4	1	2.8	1	1	1	3.26797385621	4	Nairobi, Nairobi Area, Kenya	KE	KE05	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	-1.28333	36.8167	-2258072	20140504	http://www.spyghana.com/li-keqlang-to-visit-nigeria/
295977868	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	43	43	4	1	2.8	7	3	7	3.43667270438	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	4	Nairobi, Nairobi Area, Kenya	KE	KE05	-1.28333	36.8167	-2258072	20140504	http://leadership.ng/news/369437/chinese-premier-visit-nigeria-kenya-2-countries
295977869	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	43	43	4	1	2.8	1	1	1	2.23463687151	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977870	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	43	43	4	1	2.8	1	1	1	2.23463687151	1	Kenya	KE	KE	1.0	38.0	KE	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977871	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	BEIJING	CHN								0	46	46	4	1	7.0	2	1	2	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977872	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	BEIJING	CHN					GOV			CHN	CHINESE	CHN								0	46	46	4	1	7.0	3	1	3	2.62529832936	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Wang Yang, Anhui, China	CH	CH01	31.0781	118.037	10555137	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.japantimes.co.jp/news/2014/05/04/national/japanese-delegation-set-to-meet-chinese-high-official-zhang/
295977873	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHN	CHINESE	CHN								1	46	46	4	1	7.0	2	1	2	1.5503875969	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	1	China	CH	CH	35.0	105.0	CH	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	20140504	http://english.cntv.cn/2014/05/05/VIDE1399243800481311.shtml
295977874	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	51	51	5	1	3.4	6	1	6	3.88059701493	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.emirates247.com/news/2-young-firemen-fall-from-high-rise-2014-05-03-1.547765
295977875	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	51	51	5	1	3.4	6	1	6	1.5503875969	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://english.cntv.cn/2014/05/05/VIDE1399243800481311.shtml
295977876	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHN	CHINA	CHN								1	51	51	5	1	3.4	20	1	20	8.28873239437	1	Mongolia	MG	MG	46.0	105.0	MG	1	China	CH	CH	35.0	105.0	CH	1	Mongolia	MG	MG	46.0	105.0	MG	20140504	http://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1152218.shtml
295977877	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	57	57	5	1	8.0	9	2	9	1.71804466154	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://oilprice.com/Energy/Energy-General/Iran-Tears-Up-Azadegan-Contact-With-China.html
295977878	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	110	110	11	3	-2.0	4	2	4	2.62701804368	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.codewit.com/nigeria-news/19109-on-the-nigerian-public-security-communications-system-project
295977879	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	XINJIANG	CHN								1	111	111	11	3	-2.0	2	1	2	2.734375	1	Sri Lanka	CE	CE	7.0	81.0	CE	1	Sri Lanka	CE	CE	7.0	81.0	CE	1	Sri Lanka	CE	CE	7.0	81.0	CE	20140504	http://asiantribune.com/node/79373
295977880	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								0	120	120	12	3	-4.0	3	1	3	3.07101727447	4	Zhongyun, Fujian, China	CH	CH07	24.9931	117.988	9164090	4	Zhongyun, Fujian, China	CH	CH07	24.9931	117.988	9164090	4	Zhongyun, Fujian, China	CH	CH07	24.9931	117.988	9164090	20140504	http://www.theguardian.com/world/2014/may/05/mao-cultural-revolution-china-red-guard
295977881	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	172	172	17	4	-5.0	6	1	6	3.7037037037	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.startribune.com/world/257886071.html
295977882	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	WEN JIABAO	CHN					GOV			CHN	CHINA	CHN								0	190	190	19	4	-10.0	10	1	10	5.82403965304	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.ecns.cn/2014/05-05/112270.shtml
295977883	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	URUMQI	CHN								1	190	190	19	4	-10.0	24	2	24	1.21227954868	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140504	http://uk.reuters.com/article/2014/05/05/uk-china-xinjiang-idUKKBN0DL02220140505?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
295977884	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHN	XINJIANG	CHN								1	194	194	19	4	-10.0	3	1	3	2.30303030303	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140504	http://www.irishtimes.com/news/world/asia-pacific/latest-xinjiang-violence-prompts-fear-of-nationwide-impact-1.1783424
295977885	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHN	URUMQI	CHN								1	195	195	19	4	-10.0	1	1	1	2.734375	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140504	http://asiantribune.com/node/79373
295977886	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	XI JINPING	CHN					GOV			CHNEDU	CHINA	CHN					EDU			1	42	42	4	1	1.9	8	1	8	5.82403965304	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.ecns.cn/2014/05-05/112270.shtml
295977887	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	WEN JIABAO	CHN					GOV			CHNEDU	CHINA	CHN					EDU			0	43	43	4	1	2.8	8	1	8	5.82403965304	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	4	Renmin, Liaoning, China	CH	CH19	40.7703	123.792	11215357	20140504	http://www.ecns.cn/2014/05-05/112270.shtml
295977888	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	TANG JIAXUAN	CHN					GOV			CHNELI	CHINESE	CHN					ELI			1	46	46	4	1	7.0	27	7	27	3.23580726906	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.globalpost.com/dispatch/news/afp/140504/japan-delegation-leaves-beijing-mend-ties-china-0
295977889	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	20	20	2	1	3.0	18	3	18	6.1210288233	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.womenofchina.cn/html/womenofchina/report/172687-1.htm
295977890	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHNGOV	CHINESE	CHN					GOV			1	42	42	4	1	1.9	6	1	6	3.14685314685	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.nation.co.ke/news/Uhuru-Li-visit-to-boost-growth/-/1056/2303844/-/110q1edz/-/index.html
295977891	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHNGOV	LI KEQIANG	CHN					GOV			0	42	42	4	1	1.9	6	1	6	2.23463687151	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977892	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINESE	CHN					GOV			CHNGOV	LI KEQIANG	CHN					GOV			1	43	43	4	1	2.8	6	1	6	3.14685314685	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://www.nation.co.ke/news/Uhuru-Li-visit-to-boost-growth/-/1056/2303844/-/110q1edz/-/index.html
295977893	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHNGOV	CHINESE	CHN					GOV			0	43	43	4	1	2.8	6	1	6	2.23463687151	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140504	http://www.standardmedia.co.ke/?articleID=2000110870&story_title=Kenya-uhuru-igad-firmly-in-control-of-south-sudan-talks
295977894	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	LI KEQIANG	CHN					GOV			CHNGOV	CHINA	CHN					GOV			1	46	46	4	1	7.0	2	1	2	1.5503875969	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	1	China	CH	CH	35.0	105.0	CH	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	20140504	http://english.cntv.cn/2014/05/05/VIDE1399243800481311.shtml
295977895	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHNGOV	LI KEQIANG	CHN					GOV			1	46	46	4	1	7.0	2	1	2	1.5503875969	1	China	CH	CH	35.0	105.0	CH	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	9.03333	38.7	-603097	20140504	http://english.cntv.cn/2014/05/05/VIDE1399243800481311.shtml
295977896	2014-05-04 00:00:00	201405	2014	2014.3397	CHNGOV	CHINA	CHN					GOV			CHNGOV	CHINA	CHN					GOV			0	57	57	5	1	8.0	4	1	2	1.56028368794	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140504	http://oilprice.com/Energy/Energy-General/Iran-Tears-Up-Azadegan-Contact-With-China.html
